id,type,province,city,address,img_url,value,owner,name,page,prov_id
3160000016,عمارة,محافظة القاهرة,حى وسط,1 حارة المدبح ناصيه كفر الزغارى,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000018,عمارة,محافظة القاهرة,حى وسط,11 شارع الامام المهدى ناصية شارع الملك المنصور,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000049,عقار,محافظة القاهرة,حى وسط,36 شارع حيضان الموصلى,http://urbanharmony.org/images/tazalomat/,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000053,عمارة,محافظة القاهرة,حى وسط,17 شارع حيضان الموصلى,http://urbanharmony.org/images/tazalomat/03160000053.jpg,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000059,عقار,محافظة القاهرة,حى وسط,11ح حارة السوق,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000064,عقار,محافظة القاهرة,حى وسط,4 شارع المعز ناصيه شارع جوهر القائد,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000065,عقار,محافظة القاهرة,حى وسط,6 شارع المقاصيص متفرع من ش المعز لدين الله,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000066,عقار,محافظة القاهرة,حى وسط,11 شارع المقاصيص,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000068,عقار,محافظة القاهرة,حى وسط,6 خان ابو طاقيه,http://urbanharmony.org/images/tazalomat/,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000072,عمارة,محافظة القاهرة,حى وسط,3 شارع درب نصير,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000074,عقار,محافظة القاهرة,حى وسط,36 شارع جوهر القائد,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000075,عقار,محافظة القاهرة,حى وسط,3 شارع جوهر القائد,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000082,عقار,محافظة القاهرة,حى وسط,70ب شارع المعز لدين الله الفاطمى,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000084,عقار,محافظة القاهرة,حى وسط,1 حارة نصر الله من جوهر القائد,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000085,عقار,محافظة القاهرة,حى وسط,3 حارة نصر الله من جوهر القائد,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000091,عقار,محافظة القاهرة,حى وسط,ناصيه ش جوهر القائد من المشهد الحسينى,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000092,عقار,محافظة القاهرة,حى وسط,2 حارة الوكاله من ش جوهر القائد,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000094,عقار,محافظة القاهرة,حى وسط,1 ميدان الأزهر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000095,عقار,محافظة القاهرة,حى وسط,2 شارع الحلوجى ميدان الأزهر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000096,عقار,محافظة القاهرة,حى وسط,7 أ ميدان الازهر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000097,عقار,محافظة القاهرة,حى وسط,7 ب ميدان الازهر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000098,عقار,محافظة القاهرة,حى وسط,2 عطفه خليل اغا من سكه خان الخليلى,http://urbanharmony.org/images/tazalomat/03160000098.jpg,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000099,عقار,محافظة القاهرة,حى وسط,1 ش ابراهيم باشا من سكه خان الخليلى,http://urbanharmony.org/images/tazalomat/03160000099.jpg,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000100,عقار,محافظة القاهرة,حى وسط,2 شارع عباس باشا الأول من ش إبراهيم باشا,http://urbanharmony.org/images/tazalomat/03160000100.jpg,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000101,عقار,محافظة القاهرة,حى وسط,9 شارع السلطان حسين من سكه خان الخليلى,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000102,عقار,محافظة القاهرة,حى وسط,11 شارع إبراهيم باشا الكبير,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000103,عقار,محافظة القاهرة,حى وسط,12 عطفه خليل اغا من سكه خان الخليلى,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000104,عقار,محافظة القاهرة,حى وسط,8 عطفه خليل اغا من سكه خان الخليلى,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000106,عقار,محافظة القاهرة,حى وسط,22 شارع المشهد الحسينى,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000108,عقار,محافظة القاهرة,حى وسط,6 شارع احمد باشا طاهر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000115,عقار,محافظة القاهرة,حى وسط,13 شارع التبانه,http://urbanharmony.org/images/tazalomat/,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000116,عقار,محافظة القاهرة,حى وسط,2 شارع النبوية,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000124,عقار,محافظة القاهرة,حى وسط,120 شارع الأزهر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000125,عقار,محافظة القاهرة,حى وسط,132 شارع الازهر، 10 ش الصنادقيه,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000126,عقار,محافظة القاهرة,حى وسط,125 ش الازهر,http://urbanharmony.org/images/tazalomat/03160000126.jpg,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000127,عقار,محافظة القاهرة,حى وسط,123 شارع الازهر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000130,عقار,محافظة القاهرة,حى وسط,1 ميدان الأزهر ( إدارة الأزهر ),,ذو قيمة معمارية متميزة - أ- مسجل آثر بقرار رئيس مجلس الوزراء رقم 1428 لسنه 2000 بتاريخ 14 يونيه 2000,,,22,1
3160000133,عقار,محافظة القاهرة,حى وسط,36 شارع المعز لدين الله الفاطمى,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000137,عقار,محافظة القاهرة,حى وسط,2 شارع محمد عبده - الدرب الأحمر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000138,عقار,محافظة القاهرة,حى وسط,2 حارة دار التفاح من ش احمد ماهر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000139,عقار,محافظة القاهرة,حى وسط,18 شارع الخيامية,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000142,عقار,محافظة القاهرة,حى وسط,3 شارع القرابية,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000143,عقار,محافظة القاهرة,حى وسط,5و7 حارة القرابية,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000145,عقار,محافظة القاهرة,حى وسط,1 حارة اسماعيل الكاشف من ش الخياميه,http://urbanharmony.org/images/tazalomat/03160000145.jpg,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000146,عقار,محافظة القاهرة,حى وسط,6 حارة اسماعيل الكاشف من ش الخياميه,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000154,عقار,محافظة القاهرة,حى وسط,11 حارة الحمزيه,http://urbanharmony.org/images/tazalomat/,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000157,عقار,محافظة القاهرة,حى وسط,4 سويقة عصفور,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000159,عقار,محافظة القاهرة,حى وسط,21 شارع سوق الدوادية,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000160,عقار,محافظة القاهرة,حى وسط,19 شارع سوق الدوادية,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000161,عقار,محافظة القاهرة,حى وسط,23 شارع مختار باشا,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000162,عقار,محافظة القاهرة,حى وسط,4 عطفة العرقسوس,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000164,عقار,محافظة القاهرة,حى وسط,6 سكه راتب الدرب الاحمر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000165,عمارة,محافظة القاهرة,حى وسط,4 سكه راتب الدرب الاحمر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000166,عقار,محافظة القاهرة,حى وسط,28 شارع على باشا ابراهيم - الدرب الأحمر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000168,عقار,محافظة القاهرة,حى وسط,19 شارع أحمد باشا تيمور من شارع على باشا إبراهيم,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000203,عقار,محافظة القاهرة,حى وسط,4 أ شارع التمبكشيه - الجمالية,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000204,عقار,محافظة القاهرة,حى وسط,2 زقاق ام الملك,http://urbanharmony.org/images/tazalomat/,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000205,عقار,محافظة القاهرة,حى وسط,"76 شارع سوق السلاح"" مسجد عارف باشا "" - الدرب الأحمر",,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000206,عقار,محافظة القاهرة,حى وسط,15 شارع درب سعادة ناصية شارع السمرى - الدرب الاحمر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000214,عقار,محافظة القاهرة,حى وسط,1 عطفة ليفى - الدرب الأحمر,http://urbanharmony.org/images/tazalomat/,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000221,عقار,محافظة القاهرة,حى وسط,53 شارع باب الوزير - الدرب الأحمر,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000224,عقار,محافظة القاهرة,حى وسط,7 شارع الإشراقية من شارع المعز,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000226,عقار,محافظة القاهرة,حى وسط,4 شارع جوهر القائد - الجمالية,,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000227,عقار,محافظة القاهرة,حى وسط,4 شارع ابراهيم بك حوش الشرقاوى,http://urbanharmony.org/images/tazalomat/,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000228,عقار,محافظة القاهرة,حى وسط,13 شارع خان أبو طاقية,http://urbanharmony.org/images/tazalomat/03160000228.jpg,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000229,عقار,محافظة القاهرة,حى وسط,15 شارع خان ابو طاقيه,http://urbanharmony.org/images/tazalomat/03160000229.jpg,ذو قيمة معمارى/عمرانى متميز,,,22,1
3160000230,عقار,محافظة القاهرة,حى وسط,17 شارع على باشا ابراهيم,,ذو قيمة معمارى/عمرانى متميز,,,22,1
