id,type,addrs,value,name,owner,img_url,page,prov_id,prov,city
03190000028,عمارة,4 شارع هدى شعراوى من شارع البستان - عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000029,عقار,2 ش البستان السعيدى من ش هدى شعراوى,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000030,عقار,16 شارع هدى شعراوى,ذو قيمة معمارية متميزة - أ,,,,21,1,حى عابدين,محافظة القاهرة
03190000032,عمارة,8  شارع مصطفى أبو هيف,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000033,عقار,10  شارع مصطفى أبو هيف,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000034,عمارة,14  شارع مصطفى أبو هيف مع شارع هدى شعراوى,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000035,عمارة,1  شارع محمد صدقى,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000036,عمارة,3 شارع محمد صدقى من شارع البستان - عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000037,عمارة,2 شارع محمد صدقى من شارع البستان - عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000038,عمارة,4 شارع محمد صدقى من شارع البستان - عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000039,عمارة,6 شارع محمد صدقى من شارع البستان - عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000040,عمارة,12 شارع محمد صدقى من شارع هدى شعراوى - عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000041,عقار,9  شارع عبد العزيز ناصية شارع محمد رياض,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000043,عقار,11 شارع عبد العزيز,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000044,عقار,17  شارع عبد العزيز من شارع رشدى,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03190000044.jpg,21,1,حى عابدين,محافظة القاهرة
03190000045,عقار,19  شارع عبد العزيز,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000047,عقار,30 شارع الشهيد جابر صلاح جيكا - شارع قوله سابقا من شارع نوبار,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000048,عقار,5 شارع محمد محمود,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000049,عقار,3 شارع الشهيد جابر صلاح جيكا - شارع قوله سابقا  من ميدان الجمهورية - عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000050,عقار,17  شارع محمد محمود,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03190000050.jpg,21,1,حى عابدين,محافظة القاهرة
03190000051,عقار,31  شارع محمد محمود,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000052,عقار,33  شارع محمد محمود من ميدان التحرير,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03190000052.jpg,21,1,حى عابدين,محافظة القاهرة
03190000053,عقار,35  شارع محمد محمود من ميدان التحرير,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03190000053.jpg,21,1,حى عابدين,محافظة القاهرة
03190000054,عقار,32 شارع رمسيس,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000055,عقار,10  شارع محمد محمود مع شارع عبد المجيد الرمالى,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000056,عقار,12  شارع محمد محمود,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000057,عقار,11 شارع يوسف الجندى مع شارع التحرير,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03190000057.jpg,21,1,حى عابدين,محافظة القاهرة
03190000058,عقار,21  ش عبد المجيد الرمالى,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000059,عقار,73 شارع التحرير مع حارة البلاقسة,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000060,عقار,167  شارع التحرير,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000061,عمارة,166 شارع التحرير مع شارع مصطفى أبو هيف - عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000063,عمارة,1 شارع الأمير قدادار ناصية شارع التحرير- عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000064,عمارة,2 شارع الأمير قدادار ناصية شارع التحرير- عابدين,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03190000064.jpg,21,1,حى عابدين,محافظة القاهرة
03190000065,عقار,13  شارع 26 يوليو مع شارع سراى الأزبكية,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000066,عمارة,18ا   شارع 26 يوليو,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000067,عمارة,18 ب شارع 26 يوليو,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000068,عمارة,47 شارع الفلكى مع شارع محمد محمود,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000069,عمارة,49  شارع الفلكى,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000070,عقار,51  شارع الفلكى,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000071,أخرى,53 شارع الفلكى من شارع التحرير( سوق باب اللوق ) - عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000072,عمارة,4 شارع زكى من ميدان عرابى (شارع سيد درويش)- الأزبكية,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000073,قصر,5 شارع البورصه الجديدة مع شارع الفضل,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000074,عقار,5  شارع المهرانى,ذو قيمة معمارى/عمرانى متميز,,,,21,1,حى عابدين,محافظة القاهرة
03190000075,عقار,4  سكة الشيخ عبد الدايم من شارع محمد محمود,ذو قيمة معمارية متميزة - ج,,,,21,1,حى عابدين,محافظة القاهرة
03190000076,عمارة,43  شارع شريف مع شارع 26 يوليو,ذو قيمة معمارى/عمرانى متميز,,,,21,1,حى عابدين,محافظة القاهرة
03190000077,عمارة,43 شارع طلعت حرب - قصر النيل,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000078,عمارة,1  شارع سوق التوفيقية,ذو قيمة معمارية متميزة - أ,,,,21,1,حى عابدين,محافظة القاهرة
03190000079,عقار,2 حارة الشهيد محمد مصطفى اسماعيل مع شارع فهمى,ذو قيمة معمارية متميزة - ج,,,,21,1,حى عابدين,محافظة القاهرة
03190000080,عقار,30 ميدان الجمهورية - قسم عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000089,عمارة,22 شارع قصر النيل,ذو قيمة معمارية متميزة - أ,,,,21,1,حى عابدين,محافظة القاهرة
03190000092,عمارة,41  شارع طلعت حرب مع شارع 26 يوليو,ذو قيمة معمارى/عمرانى متميز,,,,21,1,حى عابدين,محافظة القاهرة
03190000093,عقار,1  شارع عبد المنعم مع ميدان الجمهورية,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000094,عقار,14 شارع عبد المعنم,ذو قيمة معمارية متميزة - ج,,,,21,1,حى عابدين,محافظة القاهرة
03190000095,عمارة,16  شارع عبد المنعم,ذو قيمة معمارية متميزة - ج,,,,21,1,حى عابدين,محافظة القاهرة
03190000096,عمارة,11 شارع عبد المجيد الرمالى,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000097,عمارة,15 ش عبد المجيد الرمالى,ذو قيمة معمارية متميزة - ج,,,http://urbanharmony.org/images/tazalomat/03190000097.jpg,21,1,حى عابدين,محافظة القاهرة
03190000099,عقار,21  شارع قصر النيل مع شارع محمود بسيونى,ذو قيمة معمارى/عمرانى متميز,,,,21,1,حى عابدين,محافظة القاهرة
03190000100,عقار,11 شارع محمد محمود مع شارع فهمى - عابدين,ذو قيمة معمارية متميزة - ب,,,http://urbanharmony.org/images/tazalomat/03190000100.jpg,21,1,حى عابدين,محافظة القاهرة
03190000101,عقار,25 شارع الشهيد جابر صلاح جيكا (شارع قوله )مع حارة البلاقسة - عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000102,عمارة,1 شارع محمد مظلوم من شارع البستان - عابدين,ذو قيمة معمارية متميزة - أ,,,,21,1,حى عابدين,محافظة القاهرة
03190000103,عقار,2 شارع مصطفى أبو هيف من شارع التحرير- عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000104,عقار,3 شارع مصطفى أبو هيف,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000108,عمارة,4 ش منشأة الفاضل من ش بستان بن قريش - عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
03190000109,عمارة,6 ش منشأة الفاضل من ش بستان بن قريش - عابدين,ذو قيمة معمارية متميزة - ب,,,,21,1,حى عابدين,محافظة القاهرة
